Source,Target
918922,467145
918922,319670
918922,333519
918922,24484
918922,923817
918922,168308
918922,707549
918922,949057
918922,537251
918922,415224
918922,131806
918922,172506
918922,950791
918922,783657
918922,77174
918922,35970
918922,50997
918922,481191
918922,102792
918922,625089
918922,593324
918922,273822
918922,476278
918922,499985
918922,339588
918922,913194
606164,862660
606164,33619
606164,754402
606164,692566
606164,133733
606164,884098
606164,200019
606164,499381
606164,86759
606164,71888
606164,386703
606164,100283
606164,607351
606164,698881
606164,897957
606164,95089
606164,506652
606164,765242
606164,12058
606164,294618
606164,111635
606164,809608
606164,350486
606164,261569
606164,230772
606164,756099
606164,467145
606164,319670
606164,333519
606164,24484
606164,923817
606164,168308
606164,707549
606164,949057
606164,537251
606164,415224
606164,131806
606164,172506
606164,950791
606164,783657
606164,77174
606164,35970
606164,50997
606164,481191
606164,102792
606164,625089
606164,593324
606164,273822
606164,476278
606164,499985
606164,339588
606164,913194
862660,33619
862660,754402
862660,692566
862660,133733
862660,884098
862660,200019
862660,499381
862660,86759
862660,71888
862660,386703
862660,100283
862660,607351
862660,698881
862660,897957
862660,95089
862660,506652
862660,765242
862660,12058
862660,294618
862660,111635
862660,809608
862660,350486
862660,261569
862660,230772
862660,756099
862660,467145
862660,319670
862660,333519
862660,24484
862660,923817
862660,168308
862660,707549
862660,949057
862660,537251
862660,415224
862660,131806
862660,172506
862660,950791
862660,783657
862660,77174
862660,35970
862660,50997
862660,481191
862660,102792
862660,625089
862660,593324
862660,273822
862660,476278
862660,499985
862660,339588
862660,913194
33619,754402
33619,692566
33619,133733
33619,884098
33619,200019
33619,499381
33619,86759
33619,71888
33619,386703
33619,100283
33619,607351
33619,698881
33619,897957
33619,95089
33619,506652
33619,765242
33619,12058
33619,294618
33619,111635
33619,809608
33619,350486
33619,261569
33619,230772
33619,756099
33619,467145
33619,319670
33619,333519
33619,24484
33619,923817
33619,168308
33619,707549
33619,949057
33619,537251
33619,415224
33619,131806
33619,172506
33619,950791
33619,783657
33619,77174
33619,35970
33619,50997
33619,481191
33619,102792
33619,625089
33619,593324
33619,273822
33619,476278
33619,499985
33619,339588
33619,913194
754402,692566
754402,133733
754402,884098
754402,200019
754402,499381
754402,86759
754402,71888
754402,386703
754402,100283
754402,607351
754402,698881
754402,897957
754402,95089
754402,506652
754402,765242
754402,12058
754402,294618
754402,111635
754402,809608
754402,350486
754402,261569
754402,230772
754402,756099
754402,467145
754402,319670
754402,333519
754402,24484
754402,923817
754402,168308
754402,707549
754402,949057
754402,537251
754402,415224
754402,131806
754402,172506
754402,950791
754402,783657
754402,77174
754402,35970
754402,50997
754402,481191
754402,102792
754402,625089
754402,593324
754402,273822
754402,476278
754402,499985
754402,339588
754402,913194
692566,133733
692566,884098
692566,200019
692566,499381
692566,86759
692566,71888
692566,386703
692566,100283
692566,607351
692566,698881
692566,897957
692566,95089
692566,506652
692566,765242
692566,12058
692566,294618
692566,111635
692566,809608
692566,350486
692566,261569
692566,230772
692566,756099
692566,467145
692566,319670
692566,333519
692566,24484
692566,923817
692566,168308
692566,707549
692566,949057
692566,537251
692566,415224
692566,131806
692566,172506
692566,950791
692566,783657
692566,77174
692566,35970
692566,50997
692566,481191
692566,102792
692566,625089
692566,593324
692566,273822
692566,476278
692566,499985
692566,339588
692566,913194
133733,884098
133733,200019
133733,499381
133733,86759
133733,71888
133733,386703
133733,100283
133733,607351
133733,698881
133733,897957
133733,95089
133733,506652
133733,765242
133733,12058
133733,294618
133733,111635
133733,809608
133733,350486
133733,261569
133733,230772
133733,756099
133733,467145
133733,319670
133733,333519
133733,24484
133733,923817
133733,168308
133733,707549
133733,949057
133733,537251
133733,415224
133733,131806
133733,172506
133733,950791
133733,783657
133733,77174
133733,35970
133733,50997
133733,481191
133733,102792
133733,625089
133733,593324
133733,273822
133733,476278
133733,499985
133733,339588
133733,913194
151106,843412
151106,467319
884098,200019
884098,499381
884098,86759
884098,71888
884098,386703
884098,100283
884098,607351
884098,698881
884098,897957
884098,95089
884098,506652
884098,765242
884098,12058
884098,294618
884098,111635
884098,809608
884098,350486
884098,261569
884098,230772
884098,756099
884098,467145
884098,319670
884098,333519
884098,24484
884098,923817
884098,168308
884098,707549
884098,949057
884098,537251
884098,415224
884098,131806
884098,172506
884098,950791
884098,783657
884098,77174
884098,35970
884098,50997
884098,481191
884098,102792
884098,625089
884098,593324
884098,273822
884098,476278
884098,499985
884098,339588
884098,913194
200019,499381
200019,86759
200019,71888
200019,386703
200019,100283
200019,607351
200019,698881
200019,897957
200019,95089
200019,506652
200019,765242
200019,12058
200019,294618
200019,111635
200019,809608
200019,350486
200019,261569
200019,230772
200019,756099
200019,467145
200019,319670
200019,333519
200019,24484
200019,923817
200019,168308
200019,707549
200019,949057
200019,537251
200019,415224
200019,131806
200019,172506
200019,950791
200019,783657
200019,77174
200019,35970
200019,50997
200019,481191
200019,102792
200019,625089
200019,593324
200019,273822
200019,476278
200019,499985
200019,339588
200019,913194
499381,86759
499381,71888
499381,386703
499381,100283
499381,607351
499381,698881
499381,897957
499381,95089
499381,506652
499381,765242
499381,12058
499381,294618
499381,111635
499381,809608
499381,350486
499381,261569
499381,230772
499381,756099
499381,467145
499381,319670
499381,333519
499381,24484
499381,923817
499381,168308
499381,707549
499381,949057
499381,537251
499381,415224
499381,131806
499381,172506
499381,950791
499381,783657
499381,77174
499381,35970
499381,50997
499381,481191
499381,102792
499381,625089
499381,593324
499381,273822
499381,476278
499381,499985
499381,339588
499381,913194
86759,71888
86759,386703
86759,100283
86759,607351
86759,698881
86759,897957
86759,95089
86759,506652
86759,765242
86759,12058
86759,294618
86759,111635
86759,809608
86759,350486
86759,261569
86759,230772
86759,756099
86759,467145
86759,319670
86759,333519
86759,24484
86759,923817
86759,168308
86759,707549
86759,949057
86759,537251
86759,415224
86759,131806
86759,172506
86759,950791
86759,783657
86759,77174
86759,35970
86759,50997
86759,481191
86759,102792
86759,625089
86759,593324
86759,273822
86759,476278
86759,499985
86759,339588
86759,913194
71888,386703
71888,100283
71888,607351
71888,698881
71888,897957
71888,95089
71888,506652
71888,765242
71888,12058
71888,294618
71888,111635
71888,809608
71888,350486
71888,261569
71888,230772
71888,756099
71888,467145
71888,319670
71888,333519
71888,24484
71888,923817
71888,168308
71888,707549
71888,949057
71888,537251
71888,415224
71888,131806
71888,172506
71888,950791
71888,783657
71888,77174
71888,35970
71888,50997
71888,481191
71888,102792
71888,625089
71888,593324
71888,273822
71888,476278
71888,499985
71888,339588
71888,913194
386703,100283
386703,607351
386703,698881
386703,897957
386703,95089
386703,506652
386703,765242
386703,12058
386703,294618
386703,111635
386703,809608
386703,350486
386703,261569
386703,230772
386703,756099
386703,467145
386703,319670
386703,333519
386703,24484
386703,923817
386703,168308
386703,707549
386703,949057
386703,537251
386703,415224
386703,131806
386703,172506
386703,950791
386703,783657
386703,77174
386703,35970
386703,50997
386703,481191
386703,102792
386703,625089
386703,593324
386703,273822
386703,476278
386703,499985
386703,339588
386703,913194
100283,607351
100283,698881
100283,897957
100283,95089
100283,506652
100283,765242
100283,12058
100283,294618
100283,111635
100283,809608
100283,350486
100283,261569
100283,230772
100283,756099
100283,467145
100283,319670
100283,333519
100283,24484
100283,923817
100283,168308
100283,707549
100283,949057
100283,537251
100283,415224
100283,131806
100283,172506
100283,950791
100283,783657
100283,77174
100283,35970
100283,50997
100283,481191
100283,102792
100283,625089
100283,593324
100283,273822
100283,476278
100283,499985
100283,339588
100283,913194
843412,467319
607351,698881
607351,897957
607351,95089
607351,506652
607351,765242
607351,12058
607351,294618
607351,111635
607351,809608
607351,350486
607351,261569
607351,230772
607351,756099
607351,467145
607351,319670
607351,333519
607351,24484
607351,923817
607351,168308
607351,707549
607351,949057
607351,537251
607351,415224
607351,131806
607351,172506
607351,950791
607351,783657
607351,77174
607351,35970
607351,50997
607351,481191
607351,102792
607351,625089
607351,593324
607351,273822
607351,476278
607351,499985
607351,339588
607351,913194
698881,897957
698881,95089
698881,506652
698881,765242
698881,12058
698881,294618
698881,111635
698881,809608
698881,350486
698881,261569
698881,230772
698881,756099
698881,467145
698881,319670
698881,333519
698881,24484
698881,923817
698881,168308
698881,707549
698881,949057
698881,537251
698881,415224
698881,131806
698881,172506
698881,950791
698881,783657
698881,77174
698881,35970
698881,50997
698881,481191
698881,102792
698881,625089
698881,593324
698881,273822
698881,476278
698881,499985
698881,339588
698881,913194
897957,95089
897957,506652
897957,765242
897957,12058
897957,294618
897957,111635
897957,809608
897957,350486
897957,261569
897957,230772
897957,756099
897957,467145
897957,319670
897957,333519
897957,24484
897957,923817
897957,168308
897957,707549
897957,949057
897957,537251
897957,415224
897957,131806
897957,172506
897957,950791
